相对强度 运行#3	位置 (米 m) 运行#3
0.038239	0.053435
0.036713	0.053435
0.036407	0.053435
0.037018	0.053435
0.038345	0.053435
0.039154	0.053435
0.038345	0.053455
0.035400	0.053474
0.038239	0.053494
0.037323	0.053534
0.035492	0.053573
0.036102	0.053593
0.037537	0.053632
0.035294	0.053672
0.035706	0.053691
0.035599	0.053711
0.034378	0.053731
0.036819	0.053751
0.032745	0.053770
0.033356	0.053790
0.033264	0.053810
0.035797	0.053830
0.034790	0.053830
0.033768	0.053849
0.033966	0.053869
0.034790	0.053869
0.033264	0.053889
0.033966	0.053889
0.032959	0.053889
0.034271	0.053889
0.031219	0.053908
0.033875	0.053908
0.034790	0.053908
0.034073	0.053908
0.033768	0.053928
0.033356	0.053928
0.032135	0.053928
0.034485	0.053948
0.031631	0.053968
0.033356	0.053987
0.033768	0.054027
0.035400	0.054106
0.031631	0.054185
0.033463	0.054263
0.033463	0.054323
0.035294	0.054382
0.033157	0.054441
0.031219	0.054500
0.033356	0.054579
0.033157	0.054638
0.032852	0.054697
0.031128	0.054776
0.033661	0.054855
0.033768	0.054914
0.032745	0.054993
0.032959	0.055052
0.033157	0.055092
0.034485	0.055131
0.033264	0.055171
0.033463	0.055250
0.033356	0.055309
0.035797	0.055368
0.032135	0.055427
0.034683	0.055467
0.034988	0.055506
0.036621	0.055565
0.033157	0.055605
0.034988	0.055644
0.035492	0.055684
0.034882	0.055723
0.032440	0.055763
0.034683	0.055802
0.034882	0.055841
0.035599	0.055881
0.032852	0.055901
0.033966	0.055940
0.033264	0.055980
0.034576	0.056019
0.034683	0.056058
0.033768	0.056098
0.032959	0.056137
0.035095	0.056177
0.033661	0.056216
0.034378	0.056256
0.033569	0.056295
0.033661	0.056335
0.033661	0.056354
0.032959	0.056394
0.033569	0.056394
0.033051	0.056414
0.034180	0.056414
0.034073	0.056433
0.031525	0.056433
0.035599	0.056433
0.033661	0.056433
0.032654	0.056453
0.034988	0.056473
0.035187	0.056512
0.031937	0.056552
0.032349	0.056591
0.033875	0.056630
0.034790	0.056690
0.031021	0.056729
0.033661	0.056788
0.031525	0.056828
0.033768	0.056867
0.031525	0.056907
0.033463	0.056946
0.033356	0.057005
0.034485	0.057064
0.033051	0.057104
0.031738	0.057163
0.033356	0.057203
0.034485	0.057242
0.032654	0.057262
0.033157	0.057301
0.033157	0.057321
0.034576	0.057341
0.031738	0.057360
0.030609	0.057380
0.032745	0.057419
0.032242	0.057439
0.032745	0.057479
0.032654	0.057498
0.031937	0.057518
0.032745	0.057538
0.032852	0.057558
0.031525	0.057577
0.033051	0.057597
0.034378	0.057597
0.030197	0.057617
0.033264	0.057636
0.031937	0.057636
0.032745	0.057636
0.031433	0.057636
0.033768	0.057656
0.031830	0.057656
0.033356	0.057656
0.033356	0.057656
0.032654	0.057656
0.033051	0.057715
0.032440	0.057755
0.031631	0.057794
0.033768	0.057834
0.030609	0.057873
0.033966	0.057893
0.032959	0.057913
0.032745	0.057932
0.031219	0.057952
0.033051	0.057972
0.033051	0.057992
0.030518	0.058011
0.031021	0.058031
0.033661	0.058051
0.032135	0.058070
0.033051	0.058090
0.033051	0.058110
0.033157	0.058130
0.030716	0.058149
0.032654	0.058189
0.032654	0.058208
0.034271	0.058228
0.033768	0.058248
0.031738	0.058287
0.033356	0.058327
0.035095	0.058347
0.030716	0.058366
0.032654	0.058406
0.032654	0.058425
0.034988	0.058445
0.033157	0.058465
0.033569	0.058485
0.033569	0.058504
0.033661	0.058544
0.032745	0.058564
0.032043	0.058603
0.033264	0.058623
0.032745	0.058662
0.032135	0.058682
0.031738	0.058721
0.032043	0.058741
0.032745	0.058761
0.031830	0.058800
0.032852	0.058840
0.031937	0.058879
0.033051	0.058919
0.032654	0.058958
0.033157	0.058997
0.031326	0.059037
0.033875	0.059076
0.031937	0.059116
0.032745	0.059155
0.031326	0.059175
0.033661	0.059195
0.031219	0.059234
0.033661	0.059254
0.032043	0.059293
0.033661	0.059333
0.033264	0.059353
0.033661	0.059392
0.033157	0.059431
0.034378	0.059471
0.032547	0.059491
0.032959	0.059530
0.033569	0.059550
0.036011	0.059589
0.034485	0.059609
0.033157	0.059648
0.031937	0.059688
0.034882	0.059727
0.035187	0.059767
0.036102	0.059806
0.033966	0.059865
0.037323	0.059925
0.034988	0.060003
0.035706	0.060082
0.034882	0.060161
0.036102	0.060240
0.036102	0.060319
0.037018	0.060398
0.034271	0.060477
0.037125	0.060516
0.035797	0.060575
0.036209	0.060635
0.037430	0.060694
0.036819	0.060753
0.035706	0.060832
0.034576	0.060891
0.033356	0.060950
0.035187	0.061009
0.034790	0.061069
0.032654	0.061108
0.034073	0.061148
0.036011	0.061187
0.033569	0.061226
0.034378	0.061266
0.032959	0.061286
0.034790	0.061325
0.034378	0.061364
0.032135	0.061384
0.033875	0.061424
0.033051	0.061483
0.033051	0.061522
0.032745	0.061562
0.033264	0.061581
0.033661	0.061621
0.032959	0.061641
0.031326	0.061680
0.031738	0.061700
0.034180	0.061739
0.033157	0.061759
0.033051	0.061798
0.031631	0.061838
0.033768	0.061877
0.033569	0.061897
0.034576	0.061917
0.033463	0.061937
0.033768	0.061937
0.033569	0.061937
0.033768	0.061956
0.033966	0.061956
0.034576	0.061976
0.035400	0.061996
0.032242	0.061996
0.034576	0.062015
0.036713	0.062015
0.032959	0.062035
0.035904	0.062035
0.033569	0.062055
0.038452	0.062075
0.036514	0.062114
0.035294	0.062134
0.037735	0.062173
0.040588	0.062193
0.040283	0.062232
0.040482	0.062272
0.039978	0.062292
0.043030	0.062331
0.041397	0.062351
0.041901	0.062370
0.041809	0.062390
0.045471	0.062410
0.046280	0.062430
0.045166	0.062449
0.043640	0.062469
0.044647	0.062469
0.045776	0.062469
0.047394	0.062489
0.043732	0.062489
0.044861	0.062509
0.045166	0.062509
0.046387	0.062528
0.047806	0.062548
0.046387	0.062568
0.042923	0.062587
0.047302	0.062587
0.046692	0.062587
0.049225	0.062587
0.047195	0.062607
0.047913	0.062647
0.046585	0.062726
0.047699	0.062785
0.047394	0.062824
0.044952	0.062864
0.043839	0.062903
0.044647	0.062923
0.044556	0.062962
0.044449	0.062982
0.042511	0.063021
0.043228	0.063061
0.043335	0.063081
0.042313	0.063120
0.042313	0.063159
0.043335	0.063179
0.040070	0.063199
0.040070	0.063219
0.041092	0.063238
0.042313	0.063258
0.040283	0.063278
0.039764	0.063278
0.039459	0.063298
0.038956	0.063298
0.041595	0.063317
0.038849	0.063317
0.037125	0.063337
0.038849	0.063337
0.036621	0.063337
0.035492	0.063357
0.038651	0.063357
0.040680	0.063376
0.036621	0.063396
0.037735	0.063436
0.038452	0.063455
0.036926	0.063495
0.033875	0.063515
0.036926	0.063554
0.034073	0.063593
0.035187	0.063633
0.034485	0.063672
0.032043	0.063731
0.033264	0.063771
0.033875	0.063830
0.033569	0.063870
0.032852	0.063909
0.032349	0.063968
0.033157	0.064008
0.032959	0.064047
0.033569	0.064067
0.032852	0.064106
0.036407	0.064146
0.036102	0.064185
0.036011	0.064225
0.038040	0.064264
0.039261	0.064284
0.039871	0.064323
0.042419	0.064343
0.045364	0.064382
0.047394	0.064402
0.046692	0.064422
0.049728	0.064461
0.048721	0.064481
0.051773	0.064501
0.048416	0.064540
0.050247	0.064560
0.050964	0.064580
0.053711	0.064619
0.052780	0.064639
0.054108	0.064678
0.050552	0.064698
0.052490	0.064757
0.050858	0.064836
0.053101	0.064935
0.055435	0.065033
0.054825	0.065112
0.052582	0.065211
0.047089	0.065309
0.044250	0.065388
0.044250	0.065467
0.038040	0.065526
0.036514	0.065586
0.033966	0.065625
0.038956	0.065665
0.033875	0.065704
0.033966	0.065724
0.032959	0.065743
0.035095	0.065763
0.031631	0.065783
0.032547	0.065803
0.034180	0.065803
0.033157	0.065803
0.032242	0.065803
0.033463	0.065803
0.034683	0.065822
0.033875	0.065822
0.031326	0.065842
0.033157	0.065862
0.033875	0.065901
0.032959	0.065960
0.033157	0.066020
0.033264	0.066079
0.031525	0.066118
0.034882	0.066177
0.034378	0.066217
0.031830	0.066256
0.033768	0.066276
0.036209	0.066315
0.034073	0.066335
0.033356	0.066355
0.033157	0.066355
0.035797	0.066355
0.035187	0.066375
0.035095	0.066375
0.035400	0.066375
0.036209	0.066375
0.034988	0.066375
0.033356	0.066375
0.032852	0.066375
0.036209	0.066375
0.035095	0.066375
0.033157	0.066394
0.033051	0.066414
0.036209	0.066454
0.036209	0.066473
0.036621	0.066513
0.035797	0.066552
0.036819	0.066592
0.037628	0.066611
0.037735	0.066651
0.038239	0.066690
0.044556	0.066730
0.040375	0.066769
0.044449	0.066809
0.044556	0.066828
0.048920	0.066868
0.049026	0.066887
0.048416	0.066907
0.049637	0.066927
0.051773	0.066927
0.050659	0.066947
0.049835	0.066947
0.051468	0.066947
0.052277	0.066966
0.050552	0.066966
0.051880	0.066986
0.052277	0.067006
0.052994	0.067026
0.054626	0.067065
0.053604	0.067085
0.053406	0.067124
0.053711	0.067164
0.052887	0.067223
0.052277	0.067262
0.050446	0.067302
0.051880	0.067361
0.049133	0.067460
0.047195	0.067558
0.047394	0.067637
0.043640	0.067696
0.037430	0.067775
0.039261	0.067834
0.035599	0.067893
0.037231	0.067933
0.033569	0.067972
0.034378	0.068012
0.033875	0.068032
0.035294	0.068071
0.032242	0.068091
0.033875	0.068110
0.031937	0.068150
0.033569	0.068170
0.032135	0.068189
0.033768	0.068209
0.031433	0.068229
0.034882	0.068249
0.033661	0.068268
0.031219	0.068288
0.033157	0.068288
0.034378	0.068308
0.033051	0.068308
0.033051	0.068327
0.033661	0.068347
0.034271	0.068367
0.032547	0.068387
0.033356	0.068406
0.032959	0.068426
0.032745	0.068465
0.033768	0.068485
0.033661	0.068525
0.033569	0.068544
0.034378	0.068564
0.033768	0.068584
0.033661	0.068604
0.033264	0.068623
0.033966	0.068643
0.035492	0.068643
0.033356	0.068663
0.033157	0.068663
0.034271	0.068663
0.032745	0.068682
0.035095	0.068682
0.034378	0.068682
0.037125	0.068682
0.034988	0.068682
0.034271	0.068682
0.035400	0.068682
0.036011	0.068682
0.036102	0.068682
0.035187	0.068682
0.033768	0.068682
0.035904	0.068682
0.033768	0.068663
0.035294	0.068663
0.033463	0.068663
0.034180	0.068663
0.034790	0.068663
0.035797	0.068663
0.036621	0.068663
0.036713	0.068663
0.032547	0.068663
0.035294	0.068682
0.035294	0.068702
0.035187	0.068742
0.036407	0.068781
0.035706	0.068899
0.036621	0.069038
0.039871	0.069176
0.039978	0.069254
0.039566	0.069353
0.038651	0.069432
0.041702	0.069531
0.040588	0.069570
0.040176	0.069629
0.039261	0.069669
0.040680	0.069708
0.040482	0.069748
0.039871	0.069787
0.036926	0.069807
0.041397	0.069846
0.039368	0.069866
0.037628	0.069886
0.036514	0.069905
0.040894	0.069905
0.039261	0.069925
0.038849	0.069945
0.040680	0.069965
0.037125	0.069984
0.035599	0.070004
0.039978	0.070043
0.039566	0.070063
0.040894	0.070083
0.037842	0.070103
0.036407	0.070142
0.035187	0.070162
0.039673	0.070201
0.037537	0.070260
0.036407	0.070300
0.036514	0.070379
0.035904	0.070418
0.032959	0.070477
0.034271	0.070517
0.033463	0.070556
0.034988	0.070616
0.034073	0.070655
0.033768	0.070694
0.033768	0.070754
0.033157	0.070793
0.031738	0.070832
0.033661	0.070872
0.032547	0.070931
0.034378	0.070971
0.031937	0.071010
0.032043	0.071030
0.032745	0.071069
0.032547	0.071089
0.032349	0.071109
0.033157	0.071128
0.031738	0.071148
0.033356	0.071168
0.033157	0.071188
0.033051	0.071207
0.033157	0.071207
0.033157	0.071227
0.033051	0.071227
0.033264	0.071247
0.033661	0.071266
0.034576	0.071306
0.033966	0.071326
0.031326	0.071365
0.033569	0.071385
0.035187	0.071424
0.031525	0.071444
0.032852	0.071483
0.031830	0.071523
0.032654	0.071543
0.031433	0.071562
0.033768	0.071582
0.032440	0.071602
0.034180	0.071621
0.032547	0.071661
0.032349	0.071720
0.033875	0.071799
0.032654	0.071878
0.032959	0.071937
0.033157	0.071996
0.032043	0.072036
0.034683	0.072075
0.033356	0.072095
0.030823	0.072115
0.034073	0.072154
0.034790	0.072194
0.033356	0.072233
0.031830	0.072272
0.033051	0.072312
0.034485	0.072351
0.033768	0.072391
0.033768	0.072430
0.034378	0.072470
0.035294	0.072489
0.033569	0.072529
0.034073	0.072529
0.033463	0.072549
0.031631	0.072549
0.031525	0.072568
0.033875	0.072568
0.033875	0.072568
0.033264	0.072568
0.033966	0.072568
0.032745	0.072568
0.032654	0.072568
0.034378	0.072588
0.033463	0.072608
0.032135	0.072627
0.034073	0.072627
0.034073	0.072647
0.033463	0.072667
0.033875	0.072687
0.033875	0.072706
0.033768	0.072706
0.034485	0.072706
0.031830	0.072706
0.032745	0.072706
0.034683	0.072726
0.034271	0.072726
0.033661	0.072726
0.032349	0.072726
0.034378	0.072726
0.033875	0.072726
0.033768	0.072726
0.032043	0.072726
0.033661	0.072726
0.034180	0.072726
0.032959	0.072726
0.030914	0.072726
0.034790	0.072726
0.033051	0.072726
0.033768	0.072726
0.031937	0.072785
0.034073	0.072844
0.034180	0.072884
0.031326	0.072963
0.034073	0.073061
0.034485	0.073180
0.032745	0.073278
0.031326	0.073338
0.033661	0.073416
0.034485	0.073495
0.032852	0.073555
0.033264	0.073614
0.034485	0.073673
0.035400	0.073712
0.034485	0.073752
0.036209	0.073791
0.036819	0.073831
0.036514	0.073870
0.039459	0.073910
0.040070	0.073949
0.040588	0.073988
0.044144	0.074048
0.044861	0.074107
0.043335	0.074146
0.047913	0.074186
0.050140	0.074205
0.051163	0.074225
0.050964	0.074245
0.050659	0.074265
0.053299	0.074265
0.048920	0.074284
0.049835	0.074304
0.052277	0.074324
0.052078	0.074344
0.051971	0.074363
0.050964	0.074403
0.054718	0.074422
0.056244	0.074442
0.051666	0.074462
0.054626	0.074482
0.054718	0.074501
0.055023	0.074521
0.053497	0.074541
0.051666	0.074580
0.056244	0.074600
0.056152	0.074639
0.052490	0.074659
0.052887	0.074679
0.052887	0.074699
0.055435	0.074718
0.053192	0.074738
0.052780	0.074758
0.049332	0.074777
0.050552	0.074797
0.049835	0.074817
0.049637	0.074837
0.048218	0.074837
0.047699	0.074856
0.042007	0.074876
0.044250	0.074896
0.041397	0.074896
0.042618	0.074916
0.041702	0.074935
0.040894	0.074975
0.039154	0.075034
0.034683	0.075133
0.034180	0.075251
0.033661	0.075350
0.032135	0.075448
0.044556	0.075527
0.049026	0.075606
0.055542	0.075685
0.068970	0.075724
0.075684	0.075783
0.083313	0.075823
0.091644	0.075862
0.096329	0.075902
0.10793	0.075961
0.10873	0.075981
0.11230	0.076020
0.11575	0.076040
0.11647	0.076060
0.11484	0.076079
0.11372	0.076099
0.11728	0.076099
0.11819	0.076099
0.11952	0.076119
0.11697	0.076119
0.11708	0.076119
0.11972	0.076119
0.11739	0.076139
0.11617	0.076139
0.11708	0.076139
0.11931	0.076158
0.11861	0.076198
0.11952	0.076217
0.11891	0.076237
0.11830	0.076277
0.11597	0.076296
0.11728	0.076316
0.11505	0.076355
0.11505	0.076375
0.11015	0.076395
0.10742	0.076415
0.11037	0.076434
0.11037	0.076454
0.10915	0.076454
0.10579	0.076474
0.10620	0.076474
0.10590	0.076474
0.10507	0.076474
0.10345	0.076474
0.10252	0.076494
0.10193	0.076494
0.10385	0.076494
0.10091	0.076494
0.10416	0.076494
0.10141	0.076494
0.10315	0.076494
0.098465	0.076513
0.10152	0.076513
0.099991	0.076513
0.10010	0.076533
0.093277	0.076572
0.094910	0.076592
0.092865	0.076651
0.089615	0.076711
0.074860	0.076809
0.068146	0.076947
0.059402	0.077085
0.046783	0.077204
0.040176	0.077302
0.034073	0.077381
0.037430	0.077460
0.037430	0.077519
0.048920	0.077578
0.054214	0.077618
0.064896	0.077657
0.067947	0.077697
0.073853	0.077736
0.084625	0.077756
0.093079	0.077795
0.098572	0.077815
0.10365	0.077835
0.10609	0.077874
0.12207	0.077894
0.12807	0.077933
0.13773	0.077993
0.14424	0.078012
0.15237	0.078052
0.16458	0.078072
0.16519	0.078091
0.16927	0.078111
0.16988	0.078131
0.18036	0.078170
0.19215	0.078190
0.19989	0.078229
0.20975	0.078269
0.20741	0.078308
0.21057	0.078328
0.22287	0.078348
0.22237	0.078387
0.22490	0.078407
0.22522	0.078427
0.22614	0.078446
0.22878	0.078466
0.23244	0.078486
0.23152	0.078506
0.23233	0.078525
0.23325	0.078525
0.22888	0.078545
0.22827	0.078565
0.22908	0.078584
0.22531	0.078584
0.21738	0.078584
0.21860	0.078604
0.21870	0.078604
0.21790	0.078604
0.21574	0.078604
0.22023	0.078604
0.22450	0.078604
0.22522	0.078604
0.22095	0.078604
0.22237	0.078604
0.22064	0.078604
0.22337	0.078604
0.22278	0.078604
0.21738	0.078604
0.22369	0.078604
0.22195	0.078604
0.22156	0.078604
0.22054	0.078624
0.21606	0.078683
0.21474	0.078782
0.20558	0.078821
0.18280	0.078861
0.16336	0.078920
0.15492	0.078939
0.15259	0.078959
0.14607	0.078979
0.14993	0.078979
0.14505	0.078999
0.13153	0.079038
0.12491	0.079058
0.11697	0.079078
0.10863	0.079097
0.10670	0.079117
0.10355	0.079137
0.10100	0.079156
0.096741	0.079156
0.090637	0.079176
0.084427	0.079196
0.080765	0.079216
0.074051	0.079235
0.071106	0.079255
0.064697	0.079294
0.058380	0.079314
0.056046	0.079334
0.051254	0.079354
0.048721	0.079373
0.045563	0.079393
0.042313	0.079433
0.039459	0.079452
0.035904	0.079472
0.033157	0.079492
0.033264	0.079511
0.033768	0.079531
0.032745	0.079531
0.034180	0.079551
0.036819	0.079551
0.035492	0.079551
0.037231	0.079571
0.038651	0.079571
0.038452	0.079571
0.039154	0.079571
0.038040	0.079590
0.040283	0.079590
0.041290	0.079610
0.039764	0.079610
0.041092	0.079630
0.043335	0.079650
0.047195	0.079669
0.048615	0.079689
0.053406	0.079709
0.060318	0.079748
0.065811	0.079788
0.074966	0.079827
0.082291	0.079906
0.11678	0.080044
0.13406	0.080222
0.17598	0.080340
0.24403	0.080458
0.28981	0.080537
0.33151	0.080636
0.35237	0.080715
0.34586	0.080754
0.35074	0.080794
0.34372	0.080833
0.32990	0.080892
0.33548	0.080932
0.32440	0.080951
0.32175	0.080991
0.31158	0.081030
0.30598	0.081050
0.29561	0.081089
0.28177	0.081109
0.26692	0.081129
0.26387	0.081168
0.25269	0.081188
0.24953	0.081208
0.22948	0.081228
0.22318	0.081267
0.21321	0.081287
0.19978	0.081306
0.19196	0.081346
0.17395	0.081366
0.16541	0.081385
0.15756	0.081425
0.14526	0.081445
0.13142	0.081484
0.10355	0.081523
0.091553	0.081563
0.079742	0.081622
0.063065	0.081661
0.053802	0.081681
0.044556	0.081721
0.040375	0.081760
0.038239	0.081780
0.035095	0.081819
0.036819	0.081839
0.036209	0.081859
0.033875	0.081878
0.037628	0.081898
0.037018	0.081918
0.040070	0.081918
0.042511	0.081938
0.047195	0.081938
0.050552	0.081957
0.052277	0.081957
0.055328	0.081957
0.057770	0.081977
0.058990	0.081977
0.061127	0.081977
0.061935	0.081977
0.060318	0.081977
0.064484	0.081977
0.063568	0.081977
0.057266	0.081997
0.058685	0.081997
0.063873	0.081997
0.061737	0.082017
0.062866	0.082017
0.064392	0.082017
0.065201	0.082036
0.068970	0.082036
0.067841	0.082036
0.068665	0.082036
0.070999	0.082056
0.071106	0.082115
0.074860	0.082174
0.12410	0.082234
0.15289	0.082273
0.19907	0.082312
0.21016	0.082332
0.21809	0.082372
0.22337	0.082372
0.22664	0.082391
0.23915	0.082411
0.24983	0.082450
0.29114	0.082470
0.30273	0.082510
0.32114	0.082529
0.32968	0.082549
0.32693	0.082569
0.34555	0.082569
0.34932	0.082589
0.35756	0.082589
0.35654	0.082589
0.35614	0.082589
0.35146	0.082608
0.35867	0.082608
0.36011	0.082608
0.35522	0.082608
0.35492	0.082628
0.36560	0.082648
0.37323	0.082667
0.38411	0.082687
0.37903	0.082707
0.40120	0.082727
0.41544	0.082766
0.42073	0.082786
0.41910	0.082806
0.42348	0.082825
0.43985	0.082845
0.43924	0.082884
0.44809	0.082904
0.45013	0.082924
0.44260	0.082963
0.44931	0.082983
0.45033	0.083003
0.44595	0.083003
0.44759	0.083023
0.44301	0.083023
0.44066	0.083042
0.45358	0.083062
0.43477	0.083062
0.45114	0.083082
0.44107	0.083101
0.45155	0.083101
0.43732	0.083121
0.44870	0.083141
0.42683	0.083180
0.43741	0.083239
0.40964	0.083299
0.39967	0.083397
0.35806	0.083456
0.31728	0.083535
0.28748	0.083634
0.22104	0.083772
0.18819	0.083910
0.081070	0.084028
0.049026	0.084127
0.037125	0.084245
0.067032	0.084344
0.092560	0.084403
0.10721	0.084462
0.13245	0.084522
0.14699	0.084581
0.18097	0.084620
0.22073	0.084660
0.24902	0.084699
0.29012	0.084739
0.30344	0.084778
0.32399	0.084778
0.32155	0.084798
0.32693	0.084798
0.32846	0.084817
0.33151	0.084817
0.32857	0.084817
0.33844	0.084837
0.35492	0.084837
0.35278	0.084857
0.34962	0.084857
0.35196	0.084896
0.36813	0.084916
0.40170	0.084936
0.40730	0.084956
0.42500	0.084995
0.42581	0.085015
0.43823	0.085054
0.44514	0.085094
0.46173	0.085113
0.48033	0.085153
0.48329	0.085192
0.49509	0.085212
0.46884	0.085251
0.48309	0.085271
0.47749	0.085291
0.50354	0.085330
0.49550	0.085350
0.50079	0.085370
0.49722	0.085409
0.48706	0.085449
0.47932	0.085468
0.46976	0.085508
0.45389	0.085547
0.43599	0.085567
0.42429	0.085606
0.40547	0.085626
0.39438	0.085666
0.36783	0.085685
0.35248	0.085725
0.32785	0.085745
0.31606	0.085764
0.30496	0.085784
0.27872	0.085784
0.27872	0.085784
0.26987	0.085784
0.26917	0.085784
0.26204	0.085784
0.25269	0.085784
0.25624	0.085784
0.24759	0.085784
0.24779	0.085784
0.23885	0.085784
0.24292	0.085784
0.24892	0.085784
0.24942	0.085784
0.24332	0.085784
0.25308	0.085843
0.24881	0.085922
0.20811	0.086001
0.17781	0.086060
0.13997	0.086119
0.084427	0.086179
0.063065	0.086238
0.064484	0.086277
0.050858	0.086317
0.043228	0.086356
0.035797	0.086415
0.034576	0.086455
0.037323	0.086474
0.041199	0.086514
0.042725	0.086534
0.043121	0.086553
0.050354	0.086553
0.051468	0.086573
0.054016	0.086593
0.053192	0.086593
0.051773	0.086612
0.056244	0.086612
0.054718	0.086632
0.061646	0.086632
0.060822	0.086632
0.060120	0.086632
0.063980	0.086652
0.066422	0.086652
0.067535	0.086672
0.072632	0.086672
0.075684	0.086691
0.073135	0.086691
0.078430	0.086711
0.081482	0.086711
0.087784	0.086731
0.10091	0.086751
0.10193	0.086770
0.12054	0.086790
0.12083	0.086790
0.12532	0.086810
0.12787	0.086829
0.13570	0.086829
0.14221	0.086849
0.14993	0.086869
0.15401	0.086889
0.16072	0.086908
0.16194	0.086928
0.17212	0.086948
0.17487	0.086968
0.19063	0.086987
0.21005	0.087007
0.21982	0.087046
0.24545	0.087066
0.26001	0.087106
0.29602	0.087165
0.31239	0.087204
0.34464	0.087263
0.35593	0.087303
0.36519	0.087342
0.37912	0.087401
0.40353	0.087480
0.42897	0.087579
0.43558	0.087678
0.42206	0.087757
0.42592	0.087816
0.41565	0.087895
0.40404	0.087934
0.38858	0.087993
0.36987	0.088013
0.36610	0.088052
0.34454	0.088112
0.33121	0.088151
0.30649	0.088190
0.26978	0.088230
0.25574	0.088269
0.24129	0.088289
0.22827	0.088309
0.22795	0.088329
0.21179	0.088348
0.21362	0.088368
0.19846	0.088388
0.18716	0.088407
0.16347	0.088427
0.15950	0.088447
0.15085	0.088467
0.14291	0.088486
0.13223	0.088506
0.11850	0.088526
0.10863	0.088565
0.096832	0.088605
0.074860	0.088644
0.064484	0.088684
0.055237	0.088723
0.045868	0.088743
0.042114	0.088782
0.041290	0.088802
0.038757	0.088822
0.038147	0.088861
0.035294	0.088881
0.035904	0.088901
0.033768	0.088940
0.036209	0.088960
0.037537	0.088979
0.036819	0.088999
0.041092	0.089019
0.045868	0.089039
0.050247	0.089039
0.049225	0.089058
0.049026	0.089078
0.052887	0.089078
0.056046	0.089098
0.062454	0.089098
0.061935	0.089118
0.066727	0.089118
0.069366	0.089118
0.074966	0.089137
0.079041	0.089137
0.079849	0.089137
0.084229	0.089157
0.086151	0.089157
0.095413	0.089157
0.095825	0.089177
0.098358	0.089177
0.10132	0.089177
0.10110	0.089177
0.10385	0.089196
0.10518	0.089196
0.11087	0.089216
0.11525	0.089275
0.12329	0.089374
0.17049	0.089473
0.20996	0.089512
0.25430	0.089551
0.26367	0.089591
0.26276	0.089630
0.26132	0.089630
0.26276	0.089650
0.26285	0.089650
0.25827	0.089650
0.27536	0.089690
0.28992	0.089709
0.29053	0.089749
0.29977	0.089768
0.30324	0.089768
0.30396	0.089808
0.30862	0.089828
0.32185	0.089847
0.32684	0.089887
0.32368	0.089907
0.32857	0.089926
0.32938	0.089946
0.32460	0.089946
0.33376	0.089966
0.33508	0.089966
0.33406	0.089966
0.33548	0.089985
0.32602	0.089985
0.33711	0.090005
0.32990	0.090005
0.33487	0.090025
0.33101	0.090045
0.33253	0.090064
0.33395	0.090084
0.32938	0.090104
0.32613	0.090143
0.32297	0.090163
0.31026	0.090183
0.30496	0.090222
0.29520	0.090242
0.28564	0.090262
0.28065	0.090281
0.27313	0.090301
0.27039	0.090321
0.27496	0.090321
0.26346	0.090340
0.26672	0.090340
0.26418	0.090360
0.26102	0.090360
0.25380	0.090380
0.24983	0.090380
0.23885	0.090400
0.23752	0.090419
0.22908	0.090439
0.22287	0.090459
0.21352	0.090479
0.19785	0.090518
0.18381	0.090557
0.16805	0.090617
0.14252	0.090676
0.12552	0.090755
0.082794	0.090853
0.061432	0.090991
0.046890	0.091110
0.035400	0.091228
0.050659	0.091287
0.053497	0.091366
0.065811	0.091425
0.066528	0.091465
0.070282	0.091485
0.074158	0.091485
0.076385	0.091504
0.078430	0.091504
0.075073	0.091504
0.078323	0.091524
0.080658	0.091524
0.083206	0.091524
0.082092	0.091544
0.087784	0.091563
0.090942	0.091603
0.10172	0.091642
0.10895	0.091682
0.12521	0.091702
0.12502	0.091741
0.13345	0.091780
0.15198	0.091820
0.15594	0.091859
0.15329	0.091899
0.16866	0.091938
0.17690	0.091958
0.17252	0.091978
0.18880	0.092017
0.18503	0.092037
0.18585	0.092057
0.18727	0.092076
0.19540	0.092096
0.19510	0.092135
0.19348	0.092155
0.20284	0.092195
0.20905	0.092234
0.19937	0.092274
0.20497	0.092293
0.20386	0.092333
0.20578	0.092352
0.20325	0.092392
0.19856	0.092431
0.19937	0.092451
0.19348	0.092491
0.19205	0.092530
0.18452	0.092550
0.18106	0.092589
0.17426	0.092609
0.16641	0.092629
0.16296	0.092648
0.16061	0.092668
0.15442	0.092668
0.15218	0.092668
0.14252	0.092688
0.14313	0.092688
0.14404	0.092688
0.14343	0.092688
0.14343	0.092688
0.13844	0.092688
0.14363	0.092688
0.14221	0.092688
0.14230	0.092688
0.13925	0.092688
0.13947	0.092688
0.14130	0.092688
0.13977	0.092688
0.13864	0.092688
0.13773	0.092727
0.13132	0.092786
0.11423	0.092865
0.10335	0.092924
0.078629	0.092984
0.069061	0.093043
0.055023	0.093102
0.054306	0.093141
0.050247	0.093181
0.047089	0.093220
0.042511	0.093240
0.040787	0.093299
0.036713	0.093339
0.033569	0.093378
0.031830	0.093398
0.033356	0.093418
0.031830	0.093437
0.034271	0.093457
0.032043	0.093457
0.032959	0.093457
0.033264	0.093457
0.036819	0.093457
0.032135	0.093457
0.033966	0.093477
0.034271	0.093477
0.035797	0.093477
0.032654	0.093477
0.034073	0.093477
0.032349	0.093477
0.035294	0.093477
0.033264	0.093496
0.034683	0.093536
